source,target
139980,136108
139980,566052
139980,139982
139980,139972
139980,587335
139980,1134525
139980,1114309
139980,573833
139980,1134525
139980,933820
139980,1114309
139980,929117
139980,139975
139980,136107
139980,1486970
139980,1287974
139980,1290340
139980,213435
139980,577401
139980,1454824
139980,232177
139980,232178
139980,939105
139980,1009338
139980,929329
139980,589231
139980,929332
139980,139978
139980,929548
139980,136108
139980,1463974
139980,1391754
139980,1280327
139980,1134525
139980,139982
139980,587335
139980,587322
139980,566052
139980,135659
139980,1785927
139980,1785928
139980,566064
139980,566052
139980,591640
139980,1151841
139980,1172426
139980,587291
139980,226047
139980,566059
139980,555726
139980,543762
139980,232224
139980,148490
139980,1053740
139980,587288
139980,135659
139980,566052
139980,139978
139980,933820
139980,587900
139980,572491
139980,587900
139980,581105
139980,135659
139980,566052
139980,1433783
139980,1129057
139980,1926020
139980,1387296
139980,566052
139980,1501521
139980,1501522
139980,1196038
139980,997460
139980,998560
139980,234777
139980,929555
139980,1135907
139980,572493
139980,1705878
139980,1292973
139980,543764
139980,1129057
139980,1204478
139980,1387301
139980,1089267
139980,992761
139980,985190
139980,543766
139980,1134598
139980,587291
139980,142796
139980,109689
139980,1364331
139980,235489
139980,109689
139980,1187293
139980,2089595
139980,543772
139980,1140794
139980,139975
139980,1521568
139980,2445893
139980,135659
139980,562925
139980,2550469
139980,109689
139980,1187293
139980,226046
139980,139982
139980,939335
139980,222765
139980,140403
139980,234775
139980,1684207
139980,1134525
139980,933820
139980,1134525
234777,234777
234777,234778
234777,234779
234777,234777
234777,929555
234777,1135907
234777,235455
234777,139975
234777,587284
234777,135659
234777,562925
234777,2550469
234777,235463
234777,148944
234777,1135909
234777,139982
234777,139978
234777,226047
929555,234777
929555,929555
929555,1135907
929555,136107
929555,930556
929555,929555
929555,566052
929555,572491
929555,929117
929555,135659
929555,566052
929555,139978
929555,939105
929555,136084
929555,1518209
929555,572491
929555,136107
1135907,234777
1135907,929555
1135907,1135907
1135907,235463
1135907,148944
1135907,1135909
997633,1518209
997633,997633
997633,587290
997633,226046
997633,555969
997633,572491
997633,543772
997633,235463
997633,193290
997633,997497
997633,148490
997633,1055247
997633,139102
997633,142239
997633,135461
997633,1283073
997633,936852
997633,1089267
997633,226046
997633,142791
997633,929332
997633,562927
997633,593159
997633,1167859
997633,1450018
997633,575655
997633,555922
997633,1039541
997633,1368698
997633,587294
997633,139975
997633,589212
939344,543762
939344,939344
939344,566061
939344,136108
939344,587296
939344,576150
939344,587322
939344,1690844
1846346,1189656
1846346,1846346
1846346,591330
1846346,139102
1175277,1175277
1175277,936854
1175277,587900
1175277,139975
1175277,572491
1175277,566052
1175277,543772
1175277,593162
1175277,543758
936854,1175277
936854,936854
936854,929129
936854,1531376
936854,235455
936854,1348123
936854,1352974
936854,135659
936854,1125820
936854,234774
936854,566052
936854,1299128
936854,1482055
936854,1759511
936854,1815297
936854,936857
936854,1151837
936854,550229
936854,135659
936854,566052
936854,1433783
936854,566052
936854,543772
936854,109689
936854,566059
936854,136833
936854,435382
936854,566063
936854,566052
936854,566063
936854,135659
936854,234774
936854,572493
936854,1705878
936854,566064
936854,566052
936854,593162
936854,543758
936854,587900
936854,933820
936854,573833
936854,235463
936854,148944
936854,1135909
1135909,235463
1135909,148944
1135909,1135909
1135909,592963
1135909,1135909
1135909,562925
1135909,575625
1135909,1433783
1356599,1178852
1356599,1356599
1356599,936663
1356599,1350839
1356599,1084848
1356599,1514774
999728,142239
999728,999728
999728,1167863
999728,992615
999728,999728
999728,587900
999728,939105
999728,136785
999728,1266604
999728,577492
1167863,142239
1167863,999728
1167863,1167863
1167863,1743209
1167863,1167863
1167863,1280352
1167863,2021920
1167863,1167863
1167863,1166666
1167863,1120653
1523549,999469
1523549,1151841
1523549,1523549
1396201,1396201
1396201,1396202
1396201,1396200
1396201,1396201
1396201,1785828
1396202,1396201
1396202,1396202
1396202,1396200
1396200,1396201
1396200,1396202
1396200,1396200
1425932,1425932
1425932,1205948
1425932,233160
1425932,1554576
1425932,136072
1425932,1328458
1425932,150130
1425932,1486970
1425932,1760841
233160,1425932
233160,1205948
233160,233160
233160,929211
233160,1271615
233160,226821
233160,232701
233160,135341
233160,139102
233160,226821
234779,591846
234779,234779
234779,930205
234779,234777
234779,234778
234779,234779
234779,566052
234779,1383409
234779,139975
234779,226046
930205,150044
930205,930205
930205,136081
930205,1359502
930205,930205
930205,591846
930205,234779
930205,930205
930205,1743209
930205,139975
1541482,591846
1541482,1541482
1541482,587295
1541482,566052
1541482,1383409
1541482,1818250
1541482,1134673
1541482,577726
587295,587295
587295,142251
587295,587266
587295,587295
587295,992616
587295,1362132
587295,591846
587295,1541482
587295,587295
587295,232224
587295,148490
587295,1364325
587295,1364326
587295,1364327
587295,591846
587295,572467
587295,587274
587295,929131
587295,1053738
1173442,1173442
1173442,1343422
1173442,591846
1173442,232227
1173442,1173442
1173442,587270
1173442,592963
1173442,2273253
1173442,1448341
1173442,232227
1173442,575625
1173442,1289204
1173442,1289205
1173442,1289206
1173442,591846
1173442,572467
591845,591845
591845,591846
591845,575625
591845,1611910
591845,1456456
591845,591845
591845,1280327
591845,1359502
1541347,1541347
1541347,566057
1541347,591846
566057,566057
566057,136071
566057,136067
566057,566057
566057,1134530
566057,929546
566057,1541347
566057,566057
566057,591846
566057,139975
566057,226046
566057,124146
566057,75925
1181280,587900
1181280,1181280
1181280,1181279
1181280,1140797
1181280,1181280
1181280,1172342
1181280,587900
1181280,591846
1181280,1179164
1181280,136094
1181280,1172342
1181280,590931
1181280,573833
1181280,587900
1181280,933820
1181280,573833
577727,572467
577727,577727
577727,575625
577727,572464
577727,148944
577727,232227
577727,575625
577727,587900
577727,139975
577727,572491
577727,591846
577727,232227
577727,1173442
1167859,1167859
1167859,1450018
1167859,575655
1167859,581740
1167859,1167859
1167859,135659
1167859,2273259
1167859,1362097
1450018,1167859
1450018,1450018
1450018,575655
575655,1167859
575655,1450018
575655,575655
575655,575652
575655,575653
575655,231901
575655,563140
575655,136866
575655,555962
575655,936850
575655,550234
575655,929131
575655,1175720
575655,997460
575655,1281926
575655,939110
575655,1518870
575655,140403
575655,232177
575655,209923
575655,1151837
575655,555922
575655,1039541
575655,1368698
575655,1396170
575655,939334
575655,148490
575655,1055247
575655,228410
575655,1176469
575655,985190
575655,929868
575655,148490
575655,228410
575655,1149557
575655,1039541
575655,562926
575655,550235
575655,937820
575655,1167795
575655,555962
575655,593162
575655,555726
575655,1059824
1518464,1518464
1518464,232179
1518464,136089
232179,232179
232179,136071
232179,1518464
232179,232179
232179,136089
232179,232227
232179,232179
232179,1454824
232179,232177
232179,232178
1547433,1547433
1547433,591840
1547433,1691452
1547433,1345181
1547433,1043335
1547433,99141
1547433,1553323
1691452,1547433
1691452,591840
1691452,1691452
1844202,1844202
1844202,1904968
1844202,1748272
1844202,1874269
1375718,1375718
1375718,1751761
1375718,1883779
1375718,1501206
1375718,1425870
1375718,1375718
1375718,1167983
1375718,1382658
1375718,1456836
1375718,1432088
1375718,1352974
1375718,1350834
1375718,226821
1375718,1160529
1375718,1343960
1375718,1350834
1375718,1301116
1375718,1376706
1375718,1376708
1751761,1375718
1751761,1751761
1751761,1883779
1751761,226821
1751761,233430
2310504,2310504
2310504,2310511
2310511,2310504
2310511,2310511
1344546,1382658
1344546,1344546
1344546,150565
1344546,1457101
1344546,1399753
1344546,136072
1344546,136067
1344546,136837
1344546,1180903
1344546,929211
1344546,1271615
1344546,93366
1344546,1301117
1344546,592808
1344546,1863983
1344546,2003754
2451071,2451071
2451071,1849607
1425520,1660524
1425520,1425520
1589559,1589559
1589559,1426829
1589559,1590778
1589559,1589559
1589559,1625974
1589559,1589559
1589559,1534564
1589559,1611923
1502659,1502659
1502659,1782909
1502659,1737313
1502659,1160529
1502659,1098399
1502659,1367971
1502659,1458014
1502659,135633
1502659,124972
1502659,1426252
1502659,1735623
1502659,1348123
1502659,1350838
1782909,1502659
1782909,1782909
1782909,1193752
1782909,1368737
1782909,591637
2479452,1684207
2479452,2479452
2479452,2064787
2479452,2479451
2479452,2479453
2122991,2122991
2122991,1365694
2122991,2353737
2353737,2122991
2353737,1365694
2353737,2353737
1735622,1735622
1735622,1713317
1735622,1787426
1735622,1735622
1735622,1842045
1735622,1735622
1735622,1585677
1735622,1735622
1735622,2007217
1735622,1884020
1735622,1744130
1735622,1753162
1743083,1743082
1743083,1743083
1743083,1743084
1743083,1751904
1743083,591391
1743084,1743082
1743084,1743083
1743084,1743084
1726410,226046
1726410,1726410
1726410,1290422
1726410,1726407
1726410,1726410
1290422,1290422
1290422,1120653
1290422,573833
1290422,1139312
1290422,1290422
1290422,226046
1290422,1726410
1290422,1290422
1290422,1134525
1290422,566064
1290422,1290422
1290422,1301005
1290422,1134559
1290422,1290422
1290422,1192014
1290422,1134525
1290422,1300991
1290422,1265593
1290422,931081
1290422,1134559
1290422,933124
1290422,1141823
1290422,999469
1290422,1134559
1290422,1265593
1290422,931081
1290422,929280
1290422,566064
1290422,1107282
1290422,135341
1290422,592808
1167795,1167795
1167795,1486365
1167795,2097379
1167795,1167795
1167795,1205066
1167795,1205067
1167795,1167795
1167795,550234
1167795,1520678
1167795,1167795
1167795,226046
1167795,1359882
1167795,937820
1167795,1167795
1167795,555962
1167795,1287968
1167795,1287969
1167795,1287970
1281926,1281926
1281926,226046
1281926,1281926
1281926,939110
1281926,1518870
1366603,226046
1366603,1366603
976009,976009
976009,550228
976009,235455
976009,543758
976009,976009
976009,550235
976009,550231
976009,999469
976009,88229
976009,136827
976009,136837
976009,550235
976009,999469
976009,125548
976009,125352
976009,555726
976009,587335
976009,1359882
976009,1117868
976009,1343959
976009,936859
976009,555922
976009,127602
976009,140943
976009,2100369
1481541,543758
1481541,543760
1481541,1481541
1481541,222765
1481541,140403
1481541,234775
1481541,109689
1481541,1187293
1481541,2089595
1481541,109689
1481541,1187293
1881653,1197017
1881653,1881653
1881653,143025
1881653,1588002
1881653,135586
1668607,1668607
1668607,1866400
1668607,1672514
1668607,1787426
1668607,1668607
1668607,1348123
1668607,932319
1668607,1684207
1668607,1350838
1668607,1559943
1668607,2238743
1668607,1765921
1668607,1425368
1842653,1842653
1842653,1867219
1842653,1866400
1842653,116461
1842653,1197017
1842653,1768830
1842653,1252094
1842653,1719498
1842653,1622687
1842653,1844376
1842653,1585681
1842653,1252094
1842653,1904968
1842653,932319
1842653,1500869
1842653,932319
1842653,1846339
1842653,1815296
1842653,1573641
1842653,1942388
1842653,1868640
582220,1063153
582220,132232
582220,26223
582220,106895
582220,582220
582220,544069
582220,938711
582220,938716
582220,136055
582220,1138557
582220,938297
582220,996642
582220,1009321
582220,218262
582220,992576
582220,1144607
582220,1144608
582220,44751
544069,26223
544069,74251
544069,97698
544069,106895
544069,582220
544069,544069
544069,26223
544069,135342
544069,132231
544069,938711
544069,938716
544069,136055
42463,574170
42463,588857
42463,100553
42463,1026341
42463,106895
42463,42463
42463,1203035
42463,42463
42463,26223
42463,574170
42463,566049
42463,100459
42463,1003983
42463,1135479
42463,136132
42463,1003991
42463,102192
42463,107099
42463,124136
42463,41989
42463,574827
42463,938297
42463,997593
42463,1210312
42463,100553
42463,136936
42463,136331
42463,1622163
42463,136331
42463,1622163
42463,142122
42463,135341
42463,42257
42463,97908
42463,132571
42463,2017822
42463,111396
42463,136058
42463,995440
42463,996642
42463,1075578
42463,1154777
42463,44937
42463,93735
42463,45573
42463,1374192
42463,938712
42463,574173
42463,101154
42463,74252
42463,98365
42463,995460
42463,1002029
42463,26223
42463,132079
42463,582014
42463,139423
42463,578527
42463,1550679
42463,44939
42463,1483331
42463,104564
42463,558508
111395,111395
111395,1512080
111395,195647
111395,140795
111395,111395
111395,1203035
111395,42463
111395,996644
111395,98580
111395,574170
111395,1138557
111395,938297
111395,996642
111395,26223
111395,574170
111395,566049
111395,1264140
111395,1161898
111395,568306
111395,1134227
111395,1179245
111395,134888
111395,1391764
111395,1401844
111395,102881
111395,98585
111395,1400280
111395,563359
111395,1979513
111395,1135724
111395,568306
111395,134888
111395,106895
111395,582220
111395,544069
111395,101154
111395,74252
111395,98365
111395,112298
111395,107169
111395,1264140
111395,568306
111395,1274866
111395,568306
111395,563361
111395,1432840
111395,996642
111395,230465
111395,996516
111395,566049
111395,135341
111395,996507
111395,574170
111395,938712
111395,1135479
111395,1527663
111395,1456002
111395,105276
111395,75925
111395,54725
111395,67519
111395,133646
111395,1550679
111395,44939
1512080,2448218
1512080,2448312
1512080,2448313
1512080,111395
1512080,1512080
1432079,1194418
1432079,1432079
1753158,1178555
1753158,1753158
1753158,1669288
1753158,1927510
1753158,1744608
1753158,1373020
2178319,2178319
2178319,2264792
2178319,1684207
2178319,2479452
2178319,142010
2178319,2137669
2264792,2178319
2264792,2264792
2264792,2290138
2264792,1868574
2264792,1684207
2264792,2479452
1197933,1197933
1197933,1501206
1197933,1352974
1197933,1473782
1197933,1356565
1197933,932319
1197933,1286293
2298454,2298454
2298454,1365431
2298454,2064038
2298454,2298454
2298454,2457792
2298454,2595946
1482593,1482593
1482593,999486
1482593,999487
999486,1482593
999486,999486
999486,999487
999487,1482593
999487,999486
999487,999487
1723076,582546
1723076,1723076
1723076,1753162
1723076,1444691
2808933,2082645
2808933,2808933
2280470,2280470
2280470,2099849
2280470,2434260
2280470,2434271
2280470,2280470
2280470,2477103
2280470,2203704
2280470,2646483
2280470,2287988
2280470,1970061
2280470,2357378
2280470,1849610
2654693,2654693
2654693,2140283
1614301,1614301
1614301,1762568
1614301,1614301
1614301,1713320
1614301,1564800
1614301,1458014
1614301,1352024
1614301,577483
232713,232713
232713,2183408
232713,580818
232713,231901
232713,581740
232713,938298
232713,125664
232713,183753
232713,132093
2183408,232713
2183408,2183408
2183408,580818
2183408,929281
2183408,233368
580818,232713
580818,2183408
580818,580818
580818,929281
580818,233368
580818,938301
580818,1204468
580818,938295
1467721,1197172
1467721,1467721
1467721,1348123
1467721,1352974
1467721,1545158
1467721,1573672
1467721,582219
1467721,1041370
1814702,1355372
1814702,1814702
1919947,1539458
1919947,1778482
1919947,1919947
1919947,1647823
1919947,1836025
1919947,1885342
1919947,1901752
1684995,1684995
1684995,1539458
1684995,1107282
1684995,1684995
1684995,1789563
1684995,2041404
1684995,1684995
1684995,1539458
1684995,1862503
1684995,1684995
1684995,1901817
1684995,1893136
1684995,1197172
1684995,1301005
1684995,1282459
1684995,1456584
1684995,1262195
1684995,1787300
1684995,2167237
1684995,1425874
1684995,1262195
1684995,1486970
1684995,2396790
1684995,1762738
1684995,1588002
1684995,1107282
1684995,1359502
1684995,2512379
1684995,1901961
1684995,1585677
1684995,1041370
1684995,1564800
1684995,140782
1684995,1362129
1684995,1789375
1391754,1391754
1391754,1518740
1391754,1463974
1391754,1391754
1391754,1280327
1391754,1134525
1391754,933820
1391754,1450181
1391754,1263088
1391754,1583608
1391754,1271617
1391754,933820
1391754,1134525
1391754,933820
1391754,1134525
1391754,1684207
1391754,150130
1518740,1391754
1518740,1518740
1518740,587900
1518740,1140797
1518740,1518740
1667775,13919
1667775,51813
1667775,227775
1667775,1667775
140963,140963
140963,227775
140963,140963
140963,1454230
140963,76584
140963,227484
1535668,1535668
1535668,588426
1535668,1549483
1549483,1549467
1549483,1549483
1549483,1535668
1549483,588426
1549483,1549483
1549483,1578260
1549483,1531413
1549483,1549467
1549483,1627186
1549467,1549467
1549467,1549468
1549467,1549467
1549467,1549483
1549467,1549467
1549467,1627186
1549467,1715350
1549467,1549467
1549467,1715347
1549467,1715345
1549467,1425932
1549467,1205948
1549467,233160
1549467,1578260
1549467,1531413
1666837,1426349
1666837,1643699
1666837,1666837
2290138,2290138
2290138,1868574
2290138,1731796
2290138,1787335
2290138,1758878
2290138,2137669
2290138,142010
2290138,2137669
2190500,2190500
2190500,1727691
2190500,1753153
1753153,2190500
1753153,1727691
1753153,1753153
1483219,1483219
1483219,574262
1483219,1345181
1483219,1535848
1483219,1344575
1483219,136820
1483219,1564800
1483219,1809855
1483219,1622687
1483219,1343960
1483219,1872109
1483219,1907223
1483219,1856874
1483219,1856882
1483219,1713320
1483219,1880624
1483219,1308031
1483219,1871101
1483219,1684207
1483219,1896706
1483219,1904976
1483219,1193752
1483219,1368737
1483219,591637
1483219,1894201
1483219,2048291
1483219,2048290
1483219,2036241
1483219,1940397
1483219,1426252
1483219,1735623
1483219,135341
1483219,1364643
1483219,1535668
1483219,588426
1483219,1549483
1483219,930210
1483219,1535848
1483219,1041370
1483219,1863981
1483219,148904
1483219,136820
1483219,1744130
1483219,1263088
1483219,1727690
1918170,1918170
1918170,1583962
1918170,1884351
1918170,1918170
1918170,1541952
1541952,1541952
1541952,1355034
1541952,1918170
1541952,1541952
1541952,932319
1541952,2140283
1884351,1884351
1884351,1872377
1884351,1918170
1884351,1583962
1884351,1884351
1872377,1884351
1872377,1872377
1639478,1639478
1639478,125546
1172809,929280
1172809,1172809
1172809,1172810
1172810,929280
1172810,1172809
1172810,1172810
1271617,1271617
1271617,1913414
1271617,1271617
1271617,1191405
1271617,1583608
1271617,1271617
1271617,933820
1271617,1271617
1271617,1585104
1271617,1271617
1271617,2178869
1271617,1271617
1271617,2082645
1271617,1271617
1271617,2395677
1271617,1271617
1271617,1778482
1271617,2041404
1271617,2008852
1271617,1134525
1271617,1482055
1271617,1684207
1271617,933820
1271617,1197172
1271617,1778482
1271617,1450181
1271617,1356416
1271617,1456583
1271617,1687042
1271617,1778482
1271617,1691979
1271617,1366976
1271617,1684207
1271617,1134525
1271617,587900
1271617,1684207
1271617,150130
1191405,1190800
1191405,1190799
1191405,1191405
1191405,1271617
1191405,1191405
1191405,587900
1191405,1117868
1191405,1410522
1191405,1134525
1191405,587900
1191405,1362097
1191405,1262195
1191405,136107
587311,587311
587311,1045298
587311,555969
587311,587311
587311,590931
587311,587289
587311,587311
587311,587260
587311,543759
587311,587327
587311,587311
587311,76576
587311,1134677
587311,145147
587311,933820
587311,1134525
587311,145147
587311,226046
587311,555969
1785828,1785828
1785828,2170686
1785828,1396201
1785828,1785828
1280326,1280326
1280326,1280327
1280326,1134525
1280326,1280326
1280326,1611853
1280326,1134525
1280326,139974
1280326,1280327
1280326,1356416
1280326,1134559
1280326,1495155
1280326,1140797
1280326,1134559
1611923,1534564
1611923,1611923
1611923,1590784
1611923,2197685
1611923,1589559
1611923,1426829
1673722,1350838
1673722,1673722
1673722,1756074
1673722,1510234
2085404,2085404
2085404,1743135
2085404,2238743
2085404,2085404
2085404,2082645
2085404,1426829
2085404,2085404
1928006,1928006
1928006,1742848
1928006,1648459
1928006,1928006
1928006,1758876
1928006,1893266
1742848,1928006
1742848,1742848
1559943,1559943
1559943,2238743
1559943,591330
1559943,139102
1559943,1647478
1559943,1633315
1559943,232192
1559943,1350838
1559943,1352025
1559943,1535848
1559943,930790
1559943,591632
1559943,1862273
1559943,137866
1559943,1328458
1559943,1197017
1559943,1409434
1559943,1301116
1559943,591860
1559943,1178555
1559943,1535848
1559943,928761
1997424,1997424
1997424,1883602
1997424,1997424
1997424,1930349
1997424,1197017
1997424,1748272
1997424,1808389
1997424,2010273
1997424,1350838
1997424,1691032
1997424,1751765
1997424,1425874
1997424,1842817
1997424,1910825
1997424,1882853
1997424,1749581
1997424,1758876
1997424,1893266
1997424,1762569
1997424,1930349
1997424,2357378
1997424,1849610
2239504,2239504
2239504,2289642
2239504,2239504
2239504,1904979
2239504,2036241
2239504,2239504
2239504,1904976
2239504,1772590
2239504,2239504
2239504,2178843
2239504,2239504
2239504,2326897
2239504,2103596
2239504,2355888
2239504,2275823
2036241,2036241
2036241,2239504
2036241,1904976
2036241,2036241
2036241,2219401
2036241,2036241
2036241,1940397
2036241,2326897
2036241,2103596
2036241,1928006
2036241,1742848
2036241,1874073
2036241,2462925
1933104,1933104
1933104,142238
1933104,1668614
1907231,1762569
1907231,1907231
1907231,1252079
1907231,1466065
1907231,1286293
1907231,1878674
1907231,1934229
1907231,1844376
1907231,1904979
1907231,1883222
1907231,1585300
1907231,1500869
1907231,1350838
1942388,1942388
1942388,1868640
1868640,1904976
1868640,1868640
1868640,1758876
1868640,1868640
1868640,1942388
1868640,1868640
1868640,1426252
1868640,1930349
2307394,1350833
2307394,2307394
1814623,1500869
1814623,1814623
1518888,1518888
1518888,1425446
1518888,1765749
1809119,1367857
1809119,1809119
1809119,1758876
1809119,1868640
1809119,1908345
1809119,1866684
1809119,1844376
1809119,1365431
1809119,1564800
1809119,1585681
2164223,2164223
2164223,1585681
1669292,1189656
1669292,1444691
1669292,1669292
575640,1189656
575640,575640
575640,1670846
575640,232008
575640,563135
575640,575639
575640,131916
575640,233359
575640,139401
575640,976245
575640,233385
575640,233359
575640,141835
575640,1263089
575640,135593
575640,1524805
575640,1107795
575640,124973
575640,123076
1670846,1189656
1670846,575640
1670846,1670846
1670846,41991
1670846,233388
1670846,1889513
2214540,2214540
2214540,2329144
2214540,1758876
2214540,591860
2329144,2214540
2329144,2329144
2329144,2218846
2329144,1713320
2329144,1585300
2329144,2003754
1366858,1343959
1366858,1160529
1366858,1366858
1366858,128063
1366858,563768
1366858,1544189
1366858,1019008
1366858,139401
1366858,1056772
1366858,139401
1366858,1160529
1366858,976256
1693131,1350833
1693131,1693131
2370521,2370521
2370521,2010273
2370521,1489132
2087229,2087229
2087229,2200567
2087229,1911918
2087229,1903886
2087229,2087229
2087229,1588002
2087229,1633315
2087229,140782
2434260,2434260
2434260,2434271
2434260,2280470
2434260,932319
2434260,2357378
2434271,2434260
2434271,2434271
2434271,2280470
2434271,932319
2434271,2357378
1412277,1412277
1412277,1934095
1412277,1934096
1412277,1134525
1412277,1412277
1412277,1134559
1571606,1134525
1571606,1571606
1571606,1856819
1571606,1571606
1571606,1134525
1571606,1482055
1856819,1856819
1856819,1571606
1856819,1856819
1856819,1343464
1856819,1134525
1856819,1571606
1856819,1856819
1856819,1778482
1856819,1931901
1856819,1663323
1856819,1862503
1856819,1368133
1856819,1343960
1359502,1359502
1359502,1173726
1359502,1362132
1359502,1359502
1359502,930205
1359502,933820
1359502,1359502
1359502,1280327
1359502,1359502
1359502,1359533
1359502,1359502
1359502,1882835
1359502,1359502
1359502,2512379
1359502,1366973
1359502,1359502
1359502,1134525
1359502,1359502
1359502,1280327
1359502,1359502
1359502,587900
1359502,1692032
1359502,1692029
1359502,1343464
1359502,1901960
1359502,2243870
1359502,1308031
1359502,2140272
1359502,1352024
1359502,116461
1359502,1280327
1359502,587900
1359502,1281824
1359502,1134525
1359502,1114309
1359502,573833
1359502,1778482
1359502,2572687
1359502,1120653
1359502,582322
1359502,1173724
1359502,1120653
1482055,1482055
1482055,1759511
1482055,1815297
1482055,1134525
1482055,1482055
1482055,933820
1482055,1134525
1511212,1356416
1511212,1134525
1511212,1511212
1344573,1344573
1344573,1287974
1344573,1280327
1344573,1344573
1344573,1463974
1344573,1362097
1344573,1344573
1344573,1167796
1344573,566052
1878818,1878818
1878818,1878675
1878818,1904976
1878818,1878818
1878818,2096553
1878818,1878818
1878818,2304277
1878818,1888892
1878818,1350819
1878818,2159503
1878818,1071701
1878818,1871102
1878818,1864757
1878818,1564800
1878818,1864863
1878818,1368737
1878818,1466065
1878818,1286293
1878818,1535848
1878818,1748272
1878818,1829176
2304277,2304277
2304277,2359892
2304277,1878818
2304277,2304277
1931901,1263088
1931901,1931901
1931901,1778482
1931901,1931901
1931901,566064
1931901,1356545
1444697,1444697
1444697,1514775
1444697,1180903
1444697,1345181
1444697,1457101
1444697,1522869
1444697,1578272
1444697,1648459
1444697,1252071
1444697,1189874
1444697,1866400
1444697,1867074
1444697,1426252
1444697,1930349
1882835,1882835
1882835,1486970
1882835,1359502
1882835,1882835
1882835,2261245
1882835,1882835
1882835,1647823
1882835,1836025
1882835,1308031
1882835,2140272
1882835,1647823
1882835,1979903
1882835,1933953
1882835,1844358
1882835,1762739
1496870,1362097
1496870,1496870
1496870,1540675
1496870,1463974
1496870,1362097
1496870,1344573
1496870,1684409
1496870,1528629
1496870,135508
1496870,2016790
1496870,2346411
1496870,1512339
1540675,1362097
1540675,1496870
1540675,1540675
1540675,2714446
1540675,2480534
1540675,1540675
1540675,2007234
1540675,2041404
1540675,1262196
1540675,1611910
1540675,1456456
1540675,591845
1540675,1166666
1540675,1120653
1367088,1356419
1367088,1367088
1367088,1365106
1365106,1356419
1365106,1367088
1365106,1365106
929115,135659
929115,589215
929115,929115
929115,142230
929115,136836
929115,1701432
929115,933785
929115,566052
929115,589215
929115,929332
929115,591846
929115,1145343
929115,929730
2021504,1263088
2021504,2021504
2021504,1712558
1712558,1263088
1712558,2021504
1712558,1712558
1712558,1356416
1712558,1134525
1712558,1511212
1712558,1436311
1712558,1107282
1712558,1919338
1712558,1456584
1712558,1436311
1712558,1539458
1712558,1436311
1712558,1356563
1507909,1507909
1507909,1787426
1507909,1545158
1507909,1367857
1507909,1458014
1507909,1684207
1507909,1851408
1507909,1787335
1507909,1426252
1507909,124944
1507909,139102
1507909,1845701
1507909,1588002
1507909,1426252
1507909,1930349
1171726,997579
1171726,1171726
1171726,1171727
1171726,1171726
1171726,562153
1171726,232251
1171726,1350857
1171726,999572
1171726,124974
1171726,142037
1171726,928088
1171726,1412615
1171726,985210
1171726,150132
1171727,997579
1171727,1171726
1171727,1171727
1533315,1533315
1533315,1610912
1533315,575641
1533315,1533315
1533315,1616561
1533315,233387
930556,136107
930556,930556
930556,929555
930556,1716349
930556,1789182
1127820,1127820
1127820,1127821
1127820,587900
1127820,1127820
1127820,2273253
1127820,2348767
209923,209923
209923,543773
209923,1291235
209923,209923
209923,1281201
209923,930199
209923,209923
209923,1151837
209923,937820
209923,1167795
209923,555962
1281201,209923
1281201,1281201
1281201,930199
591639,235489
591639,217822
591639,591639
591639,566063
591639,587900
591639,591639
591639,1356545
591639,1334526
591639,222765
591639,140403
591639,232177
591639,1134525
591639,587900
1196032,1196032
1196032,1200431
1196032,1200432
1196032,1272787
1196032,1200433
1196032,1196032
1196032,1200433
1196032,1200420
1196032,1200421
1196032,1200440
1196032,1200433
1196032,1272558
1200432,1196032
1200432,1200431
1200432,1200432
1914201,1272560
1914201,1914201
2243871,2243871
2243871,2132676
2243871,2145092
2243871,2105690
2243871,1762569
2243871,2329141
2132676,2243871
2132676,2132676
2880499,2880499
2880499,2603822
2603822,2880499
2603822,2603822
1789182,1716349
1789182,1789182
1758148,1758148
1758148,1716349
1362132,1362132
1362132,572467
1362132,1359502
1362132,1173726
1362132,1362132
1362132,587295
1362132,992616
1362132,1362132
1362132,577726
1362132,1425953
1362132,1362132
1362132,1359502
1362132,930205
1362132,563140
1362132,136866
1362132,592963
1362132,1135909
1611910,1611910
1611910,1456456
1611910,591845
1611910,2348762
1611910,1913418
1456456,1611910
1456456,1456456
1456456,591845
1456456,1456453
1456456,1455865
1456456,1456454
1786311,1786311
1786311,1786313
1786311,1280352
1786311,2021920
1786311,1167863
1786313,1786311
1786313,1786313
930194,930193
930194,930194
930194,930195
930194,930194
930194,1535652
930194,193290
930194,140976
930194,136321
930194,137480
930194,124042
930194,140954
1535652,930194
1535652,1535652
1535796,1535796
1535796,139101
130291,130291
130291,137060
130291,232251
137060,130291
137060,137060
137060,232251
137060,137059
137060,137062
137060,137058
137060,123088
137060,127602
137060,42259
589211,109689
589211,589211
589211,581104
589211,566059
589211,142251
589211,593162
589211,543758
1590778,1590778
1590778,1589559
1590778,1590778
1590778,1616602
1590778,1590778
1590778,1616606
1590778,1590778
1590778,1848373
1590778,1544189
1590778,1019008
1429717,1429717
1429717,1301005
1429717,1300991
1436312,1436312
1436312,1564771
1436312,566064
1436312,1301005
1436312,1436312
1355032,1355032
1355032,1139312
1355032,1301005
1139312,573833
1139312,1139312
1139312,1290422
1139312,1355032
1139312,1139312
1139312,1301005
1139312,1290422
